{54.31731}(-0.07, 0.97, -3.18),(0.01464, 0.11713, 0.00571, -0.99299)|(-0.08, 1.54, -3.11),(-0.10109, 0.06566, 0.00822, -0.99267)|(-0.07, 1.35, -3.15),(-0.11547, 0.06735, -0.01115, -0.99096)|(-0.08, 1.62, -3.09),(-0.07334, 0.01317, 0.03684, -0.99654)|(-0.19, 0.96, -3.21),(-0.06862, -0.30637, -0.06198, 0.94741)|(-0.27, 0.52, -3.17),(0.09194, 0.16028, -0.06595, 0.98057)|(-0.35, 0.10, -3.23),(-0.09375, 0.32786, -0.04963, 0.93875)|(0.06, 0.97, -3.16),(-0.09154, 0.07401, 0.01523, 0.99293)|(0.08, 0.53, -3.08),(0.11479, 0.26683, -0.03014, 0.95641)|(0.05, 0.13, -3.16),(-0.09460, 0.25024, -0.05559, -0.96195)|(-0.10, 1.48, -3.13),(-0.12509, 0.01176, -0.02667, -0.99172)|(-0.27, 1.48, -3.13),(0.13567, 0.23534, 0.33272, 0.90305)|(-0.45, 1.29, -3.04),(0.14144, 0.71968, 0.50111, 0.45928)|(-0.31, 1.12, -2.90),(0.30567, 0.75840, 0.24131, 0.52265)|(-0.05, 1.48, -3.12),(0.08997, -0.11263, -0.03460, 0.98895)|(0.11, 1.47, -3.08),(-0.13139, 0.29019, 0.56444, -0.76153)|(0.16, 1.21, -3.00),(0.10379, 0.50944, 0.54528, -0.65755)|(0.13, 1.05, -2.80),(-0.07303, -0.63538, -0.43016, 0.63712)|
{54.33396}(-0.07, 0.97, -3.18),(0.01424, 0.11736, 0.00544, -0.99297)|(-0.08, 1.54, -3.11),(-0.10084, 0.06400, 0.00750, -0.99281)|(-0.07, 1.35, -3.15),(-0.11543, 0.06566, -0.01179, -0.99107)|(-0.08, 1.62, -3.09),(-0.07258, 0.01336, 0.03617, -0.99662)|(-0.19, 0.96, -3.21),(-0.06872, -0.30678, -0.06214, 0.94726)|(-0.27, 0.52, -3.17),(0.09205, 0.16006, -0.06600, 0.98059)|(-0.35, 0.10, -3.23),(-0.09374, 0.32776, -0.04966, 0.93879)|(0.06, 0.97, -3.16),(-0.09144, 0.07398, 0.01507, 0.99294)|(0.08, 0.53, -3.08),(0.11491, 0.26666, -0.03026, 0.95644)|(0.05, 0.13, -3.16),(-0.09460, 0.25040, -0.05559, -0.96190)|(-0.10, 1.48, -3.13),(-0.12453, 0.01190, -0.02638, -0.99179)|(-0.27, 1.48, -3.13),(0.13439, 0.22783, 0.34057, 0.90224)|(-0.45, 1.29, -3.04),(0.12942, 0.71203, 0.50824, 0.46686)|(-0.31, 1.12, -2.90),(0.27568, 0.74264, 0.27973, 0.54244)|(-0.05, 1.48, -3.12),(0.09040, -0.11221, -0.03501, 0.98894)|(0.11, 1.47, -3.08),(-0.13183, 0.29162, 0.56325, -0.76179)|(0.16, 1.21, -3.00),(0.10363, 0.51121, 0.54433, -0.65699)|(0.13, 1.05, -2.80),(-0.07290, -0.63591, -0.43090, 0.63611)|
{54.35064}(-0.07, 0.97, -3.18),(0.01407, 0.11731, 0.00536, -0.99298)|(-0.08, 1.54, -3.11),(-0.10078, 0.06301, 0.00710, -0.99289)|(-0.07, 1.35, -3.15),(-0.11550, 0.06466, -0.01208, -0.99113)|(-0.08, 1.62, -3.09),(-0.07220, 0.01348, 0.03568, -0.99666)|(-0.19, 0.96, -3.21),(-0.06876, -0.30686, -0.06218, 0.94723)|(-0.27, 0.52, -3.17),(0.09209, 0.15999, -0.06604, 0.98059)|(-0.35, 0.10, -3.23),(-0.09374, 0.32771, -0.04967, 0.93880)|(0.06, 0.97, -3.16),(-0.09140, 0.07413, 0.01503, 0.99294)|(0.08, 0.53, -3.08),(0.11493, 0.26663, -0.03032, 0.95644)|(0.05, 0.13, -3.16),(-0.09461, 0.25043, -0.05558, -0.96190)|(-0.11, 1.48, -3.13),(-0.12422, 0.01205, -0.02612, -0.99184)|(-0.27, 1.48, -3.13),(0.13305, 0.22235, 0.34580, 0.90182)|(-0.45, 1.29, -3.04),(0.12064, 0.70687, 0.51280, 0.47203)|(-0.32, 1.12, -2.90),(0.25651, 0.73228, 0.30310, 0.55326)|(-0.05, 1.48, -3.12),(0.09068, -0.11190, -0.03534, 0.98894)|(0.11, 1.47, -3.08),(-0.13186, 0.29240, 0.56262, -0.76195)|(0.16, 1.21, -3.00),(0.10401, 0.51191, 0.54381, -0.65681)|(0.13, 1.05, -2.80),(-0.07301, -0.63585, -0.43155, 0.63571)|
{54.36729}(-0.07, 0.97, -3.18),(0.01389, 0.11716, 0.00530, -0.99300)|(-0.08, 1.54, -3.11),(0.10071, -0.06186, -0.00660, 0.99297)|(-0.07, 1.35, -3.15),(0.11558, -0.06349, 0.01241, 0.99119)|(-0.08, 1.62, -3.09),(0.07177, -0.01359, -0.03499, 0.99671)|(-0.19, 0.96, -3.21),(-0.06878, -0.30684, -0.06218, 0.94723)|(-0.27, 0.52, -3.17),(0.09215, 0.15997, -0.06608, 0.98059)|(-0.35, 0.10, -3.23),(-0.09374, 0.32766, -0.04966, 0.93882)|(0.06, 0.97, -3.16),(-0.09138, 0.07437, 0.01498, 0.99292)|(0.08, 0.53, -3.08),(0.11492, 0.26664, -0.03036, 0.95644)|(0.05, 0.13, -3.16),(-0.09462, 0.25042, -0.05557, -0.96190)|(-0.11, 1.48, -3.13),(0.12383, -0.01231, 0.02583, 0.99189)|(-0.27, 1.48, -3.13),(-0.13131, -0.21669, -0.35069, -0.90157)|(-0.45, 1.28, -3.05),(-0.11092, -0.70122, -0.51755, -0.47763)|(-0.32, 1.11, -2.90),(-0.23978, -0.72278, -0.32282, -0.56204)|(-0.05, 1.48, -3.12),(-0.09101, 0.11154, 0.03571, -0.98894)|(0.11, 1.47, -3.08),(0.13162, -0.29289, -0.56223, 0.76210)|(0.16, 1.21, -3.00),(-0.10443, -0.51243, -0.54337, 0.65671)|(0.13, 1.05, -2.80),(0.07329, 0.63578, 0.43233, -0.63521)|
{54.38397}(-0.07, 0.97, -3.18),(0.01339, 0.11651, 0.00525, -0.99309)|(-0.08, 1.54, -3.11),(0.10069, -0.06024, -0.00582, 0.99308)|(-0.07, 1.35, -3.15),(0.11577, -0.06182, 0.01282, 0.99127)|(-0.08, 1.62, -3.09),(0.07122, -0.01360, -0.03373, 0.99680)|(-0.19, 0.96, -3.21),(-0.06880, -0.30657, -0.06213, 0.94732)|(-0.27, 0.52, -3.17),(0.09226, 0.16013, -0.06622, 0.98054)|(-0.35, 0.10, -3.23),(-0.09376, 0.32753, -0.04961, 0.93887)|(0.06, 0.97, -3.16),(-0.09153, 0.07514, 0.01505, 0.99285)|(0.08, 0.53, -3.08),(0.11492, 0.26672, -0.03049, 0.95641)|(0.05, 0.13, -3.16),(-0.09463, 0.25033, -0.05551, -0.96192)|(-0.11, 1.48, -3.13),(0.12307, -0.01296, 0.02548, 0.99199)|(-0.27, 1.48, -3.13),(-0.12734, -0.20404, -0.36077, -0.90111)|(-0.45, 1.28, -3.05),(0.09049, 0.68928, 0.52659, 0.48929)|(-0.32, 1.11, -2.90),(0.19324, 0.70060, 0.37089, 0.57814)|(-0.05, 1.48, -3.12),(-0.09178, 0.11079, 0.03634, -0.98893)|(0.11, 1.47, -3.08),(0.13094, -0.29360, -0.56153, 0.76245)|(0.16, 1.21, -3.00),(-0.10580, -0.51305, -0.54236, 0.65683)|(0.13, 1.05, -2.79),(0.07474, 0.63553, 0.43365, -0.63440)|
{54.40064}(-0.07, 0.97, -3.18),(0.01277, 0.11544, 0.00531, -0.99322)|(-0.08, 1.54, -3.11),(0.10069, -0.05916, -0.00535, 0.99314)|(-0.07, 1.35, -3.15),(0.11588, -0.06072, 0.01317, 0.99132)|(-0.08, 1.62, -3.09),(0.07097, -0.01313, -0.03313, 0.99684)|(-0.19, 0.96, -3.21),(-0.06873, -0.30585, -0.06200, 0.94757)|(-0.27, 0.52, -3.17),(0.09239, 0.16050, -0.06641, 0.98046)|(-0.35, 0.10, -3.23),(-0.09379, 0.32739, -0.04950, 0.93892)|(0.06, 0.97, -3.16),(-0.09196, 0.07607, 0.01520, 0.99274)|(0.08, 0.53, -3.08),(0.11495, 0.26686, -0.03064, 0.95637)|(0.05, 0.13, -3.16),(-0.09464, 0.25019, -0.05549, -0.96196)|(-0.11, 1.48, -3.13),(0.12254, -0.01370, 0.02572, 0.99204)|(-0.27, 1.48, -3.13),(-0.12355, -0.19178, -0.36961, -0.90075)|(-0.45, 1.28, -3.06),(0.06727, 0.67644, 0.53414, 0.50259)|(-0.32, 1.11, -2.90),(0.14454, 0.68344, 0.41079, 0.58589)|(-0.05, 1.48, -3.12),(-0.09265, 0.11015, 0.03669, -0.98891)|(0.11, 1.47, -3.08),(0.13006, -0.29393, -0.56085, 0.76298)|(0.16, 1.21, -3.00),(-0.10702, -0.51310, -0.54151, 0.65730)|(0.13, 1.05, -2.79),(0.07720, 0.63526, 0.43450, -0.63379)|
{54.41729}(-0.07, 0.97, -3.18),(0.01204, 0.11412, 0.00547, -0.99338)|(-0.08, 1.54, -3.11),(-0.10072, 0.05831, 0.00500, -0.99319)|(-0.07, 1.35, -3.15),(-0.11601, 0.05988, -0.01371, -0.99135)|(-0.08, 1.62, -3.09),(-0.07078, 0.01235, 0.03309, -0.99687)|(-0.19, 0.96, -3.21),(-0.06862, -0.30484, -0.06190, 0.94791)|(-0.27, 0.52, -3.17),(0.09250, 0.16093, -0.06663, 0.98036)|(-0.35, 0.10, -3.23),(-0.09383, 0.32730, -0.04937, 0.93895)|(0.06, 0.97, -3.16),(-0.09254, 0.07683, 0.01532, 0.99262)|(0.08, 0.53, -3.08),(0.11497, 0.26705, -0.03075, 0.95631)|(0.05, 0.13, -3.16),(-0.09465, 0.24999, -0.05549, -0.96201)|(-0.11, 1.48, -3.12),(-0.12232, 0.01442, -0.02638, -0.99204)|(-0.27, 1.48, -3.13),(0.11789, 0.17446, 0.38027, 0.90059)|(-0.45, 1.27, -3.07),(-0.04283, -0.66494, -0.53752, -0.51682)|(-0.33, 1.11, -2.90),(-0.08896, -0.66557, -0.45126, -0.58776)|(-0.05, 1.48, -3.12),(0.09358, -0.10974, -0.03667, 0.98887)|(0.11, 1.47, -3.08),(-0.12945, 0.29403, 0.56020, -0.76352)|(0.16, 1.21, -3.00),(0.10784, 0.51289, 0.54051, -0.65815)|(0.14, 1.05, -2.79),(-0.08008, -0.63493, -0.43509, 0.63335)|
{54.43398}(-0.07, 0.97, -3.18),(0.01128, 0.11291, 0.00559, -0.99353)|(-0.08, 1.54, -3.11),(-0.10086, 0.05739, 0.00460, -0.99323)|(-0.07, 1.35, -3.15),(-0.11631, 0.05898, -0.01446, -0.99135)|(-0.08, 1.62, -3.09),(-0.07061, 0.01159, 0.03330, -0.99688)|(-0.19, 0.96, -3.21),(-0.06836, -0.30356, -0.06190, 0.94834)|(-0.27, 0.52, -3.17),(0.09253, 0.16131, -0.06680, 0.98028)|(-0.35, 0.10, -3.23),(-0.09387, 0.32722, -0.04924, 0.93898)|(0.06, 0.97, -3.16),(-0.09307, 0.07734, 0.01534, 0.99253)|(0.08, 0.53, -3.08),(0.11491, 0.26720, -0.03081, 0.95627)|(0.05, 0.13, -3.16),(-0.09467, 0.24983, -0.05548, -0.96205)|(-0.11, 1.48, -3.12),(-0.12218, 0.01513, -0.02707, -0.99202)|(-0.27, 1.48, -3.13),(0.11067, 0.15491, 0.39151, 0.90027)|(-0.45, 1.27, -3.08),(-0.01965, -0.65700, -0.53661, -0.52916)|(-0.33, 1.11, -2.90),(-0.03814, -0.64361, -0.49397, -0.58336)|(-0.05, 1.48, -3.12),(0.09456, -0.10951, -0.03646, 0.98881)|(0.11, 1.47, -3.08),(-0.12942, 0.29379, 0.55922, -0.76434)|(0.16, 1.21, -3.00),(0.10798, 0.51256, 0.53967, -0.65907)|(0.14, 1.05, -2.79),(-0.08330, -0.63466, -0.43562, 0.63285)|
{54.45063}(-0.07, 0.97, -3.18),(0.01079, 0.11239, 0.00556, -0.99359)|(-0.08, 1.54, -3.11),(-0.10092, 0.05717, 0.00450, -0.99324)|(-0.07, 1.35, -3.15),(-0.11647, 0.05878, -0.01471, -0.99134)|(-0.08, 1.62, -3.09),(-0.07047, 0.01116, 0.03345, -0.99689)|(-0.19, 0.96, -3.21),(-0.06825, -0.30299, -0.06192, 0.94853)|(-0.27, 0.52, -3.17),(0.09252, 0.16151, -0.06687, 0.98025)|(-0.35, 0.10, -3.23),(-0.09389, 0.32718, -0.04918, 0.93900)|(0.06, 0.97, -3.16),(-0.09329, 0.07751, 0.01532, 0.99250)|(0.08, 0.53, -3.08),(0.11487, 0.26724, -0.03082, 0.95626)|(0.05, 0.13, -3.16),(-0.09468, 0.24979, -0.05546, -0.96206)|(-0.11, 1.48, -3.12),(-0.12213, 0.01548, -0.02738, -0.99202)|(-0.27, 1.48, -3.13),(0.10662, 0.14544, 0.39673, 0.90005)|(-0.45, 1.27, -3.08),(-0.00483, -0.65273, -0.53599, -0.53538)|(-0.34, 1.12, -2.90),(-0.01402, -0.62743, -0.52011, -0.57933)|(-0.05, 1.48, -3.12),(0.09490, -0.10946, -0.03637, 0.98878)|(0.11, 1.47, -3.08),(-0.12961, 0.29355, 0.55846, -0.76496)|(0.17, 1.21, -3.00),(0.10779, 0.51237, 0.53927, -0.65958)|(0.14, 1.05, -2.79),(-0.08503, -0.63469, -0.43574, 0.63251)|
{54.46731}(-0.07, 0.97, -3.18),(0.01039, 0.11201, 0.00552, -0.99364)|(-0.08, 1.54, -3.11),(-0.10109, 0.05683, 0.00432, -0.99324)|(-0.07, 1.35, -3.15),(-0.11683, 0.05845, -0.01510, -0.99132)|(-0.08, 1.62, -3.09),(-0.07027, 0.01074, 0.03360, -0.99690)|(-0.19, 0.96, -3.21),(-0.06818, -0.30254, -0.06194, 0.94868)|(-0.27, 0.52, -3.17),(0.09249, 0.16166, -0.06692, 0.98022)|(-0.35, 0.10, -3.23),(-0.09391, 0.32713, -0.04913, 0.93902)|(0.06, 0.97, -3.16),(-0.09348, 0.07766, 0.01527, 0.99247)|(0.08, 0.53, -3.08),(0.11481, 0.26725, -0.03085, 0.95627)|(0.05, 0.13, -3.16),(-0.09469, 0.24979, -0.05544, -0.96206)|(-0.11, 1.48, -3.12),(-0.12222, 0.01589, -0.02784, -0.99199)|(-0.27, 1.48, -3.13),(0.10246, 0.13721, 0.40128, 0.89981)|(-0.45, 1.26, -3.08),(0.00960, -0.64873, -0.53622, -0.53994)|(-0.34, 1.12, -2.90),(-0.00470, 0.61257, 0.54205, 0.57525)|(-0.05, 1.48, -3.12),(0.09538, -0.10938, -0.03634, 0.98875)|(0.11, 1.47, -3.08),(-0.12989, 0.29328, 0.55751, -0.76570)|(0.17, 1.21, -3.00),(0.10738, 0.51226, 0.53886, -0.66007)|(0.14, 1.05, -2.79),(-0.08687, -0.63484, -0.43573, 0.63212)|
{54.48397}(-0.07, 0.97, -3.18),(0.00891, 0.11138, 0.00514, -0.99372)|(-0.08, 1.54, -3.11),(-0.10137, 0.05617, 0.00403, -0.99325)|(-0.07, 1.35, -3.15),(-0.11754, 0.05781, -0.01574, -0.99126)|(-0.08, 1.62, -3.09),(-0.06968, 0.00988, 0.03391, -0.99694)|(-0.19, 0.96, -3.21),(-0.06819, -0.30191, -0.06199, 0.94887)|(-0.27, 0.52, -3.17),(0.09251, 0.16196, -0.06706, 0.98016)|(-0.35, 0.10, -3.23),(-0.09393, 0.32702, -0.04902, 0.93906)|(0.06, 0.97, -3.16),(-0.09379, 0.07791, 0.01519, 0.99242)|(0.08, 0.53, -3.08),(0.11469, 0.26717, -0.03088, 0.95630)|(0.05, 0.13, -3.16),(-0.09470, 0.24986, -0.05542, -0.96204)|(-0.11, 1.48, -3.12),(-0.12285, 0.01661, -0.02884, -0.99187)|(-0.27, 1.47, -3.13),(0.09363, 0.12212, 0.40951, 0.89924)|(-0.45, 1.26, -3.09),(0.04502, -0.63777, -0.53905, -0.54832)|(-0.34, 1.12, -2.90),(0.04559, -0.56172, -0.60931, -0.55779)|(-0.05, 1.48, -3.12),(0.09624, -0.10923, -0.03649, 0.98867)|(0.11, 1.47, -3.08),(-0.13065, 0.29283, 0.55505, -0.76753)|(0.17, 1.21, -3.00),(0.10583, 0.51240, 0.53784, -0.66104)|(0.14, 1.05, -2.79),(-0.08984, -0.63547, -0.43520, 0.63144)|
{54.50064}(-0.07, 0.97, -3.19),(0.00688, 0.11075, 0.00461, -0.99381)|(-0.08, 1.54, -3.11),(-0.10158, 0.05530, 0.00376, -0.99328)|(-0.07, 1.35, -3.15),(-0.11836, 0.05695, -0.01630, -0.99120)|(-0.08, 1.62, -3.09),(-0.06864, 0.00916, 0.03419, -0.99701)|(-0.19, 0.96, -3.21),(-0.06842, -0.30178, -0.06206, 0.94889)|(-0.27, 0.52, -3.17),(0.09256, 0.16215, -0.06720, 0.98011)|(-0.35, 0.10, -3.23),(-0.09395, 0.32694, -0.04897, 0.93909)|(0.06, 0.97, -3.16),(-0.09414, 0.07814, 0.01510, 0.99237)|(0.08, 0.53, -3.08),(0.11459, 0.26705, -0.03090, 0.95635)|(0.05, 0.13, -3.16),(-0.09470, 0.24999, -0.05543, -0.96201)|(-0.11, 1.48, -3.12),(-0.12382, 0.01696, -0.02960, -0.99172)|(-0.27, 1.47, -3.13),(0.08371, 0.10713, 0.41755, 0.89842)|(-0.44, 1.26, -3.10),(0.08439, -0.62474, -0.54256, -0.55517)|(-0.35, 1.13, -2.89),(0.07356, -0.50529, -0.67840, -0.52825)|(-0.05, 1.48, -3.12),(0.09708, -0.10901, -0.03702, 0.98860)|(0.11, 1.47, -3.08),(-0.13142, 0.29261, 0.55243, -0.76937)|(0.17, 1.21, -3.00),(0.10382, 0.51270, 0.53653, -0.66219)|(0.14, 1.05, -2.79),(-0.09307, -0.63594, -0.43461, 0.63090)|
{54.51731}(-0.07, 0.97, -3.19),(0.00567, 0.11043, 0.00430, -0.99386)|(-0.08, 1.54, -3.11),(-0.10155, 0.05493, 0.00370, -0.99331)|(-0.07, 1.35, -3.15),(-0.11870, 0.05658, -0.01641, -0.99118)|(-0.08, 1.62, -3.09),(-0.06789, 0.00888, 0.03426, -0.99707)|(-0.19, 0.96, -3.21),(-0.06854, -0.30181, -0.06208, 0.94887)|(-0.27, 0.52, -3.17),(0.09258, 0.16220, -0.06728, 0.98010)|(-0.35, 0.10, -3.23),(-0.09395, 0.32689, -0.04894, 0.93911)|(0.06, 0.97, -3.16),(-0.09436, 0.07817, 0.01506, 0.99235)|(0.08, 0.53, -3.08),(0.11456, 0.26696, -0.03090, 0.95637)|(0.05, 0.13, -3.16),(-0.09470, 0.25007, -0.05544, -0.96199)|(-0.11, 1.48, -3.12),(-0.12426, 0.01701, -0.02975, -0.99166)|(-0.27, 1.47, -3.13),(0.07928, 0.10058, 0.42102, 0.89796)|(-0.44, 1.26, -3.10),(0.09925, -0.61971, -0.54344, -0.55747)|(-0.35, 1.13, -2.89),(0.08404, -0.47390, -0.71454, -0.50773)|(-0.05, 1.48, -3.12),(0.09737, -0.10889, -0.03736, 0.98857)|(0.11, 1.47, -3.08),(-0.13173, 0.29253, 0.55108, -0.77032)|(0.17, 1.21, -3.00),(0.10309, 0.51260, 0.53591, -0.66288)|(0.14, 1.05, -2.79),(-0.09478, -0.63593, -0.43451, 0.63073)|
{54.53398}(-0.07, 0.97, -3.19),(0.00322, 0.10995, 0.00383, -0.99392)|(-0.08, 1.54, -3.11),(-0.10159, 0.05416, 0.00352, -0.99335)|(-0.07, 1.35, -3.15),(-0.11960, 0.05579, -0.01665, -0.99111)|(-0.08, 1.62, -3.09),(-0.06616, 0.00853, 0.03429, -0.99718)|(-0.19, 0.96, -3.21),(-0.06880, -0.30221, -0.06214, 0.94872)|(-0.27, 0.52, -3.17),(0.09249, 0.16216, -0.06734, 0.98011)|(-0.35, 0.10, -3.23),(-0.09397, 0.32680, -0.04890, 0.93914)|(0.06, 0.97, -3.16),(-0.09491, 0.07794, 0.01498, 0.99232)|(0.08, 0.53, -3.08),(0.11451, 0.26681, -0.03091, 0.95642)|(0.05, 0.13, -3.16),(-0.09468, 0.25023, -0.05548, -0.96195)|(-0.11, 1.48, -3.12),(-0.12490, 0.01711, -0.02982, -0.99157)|(-0.27, 1.47, -3.13),(0.06663, 0.08201, 0.43085, 0.89622)|(-0.44, 1.25, -3.10),(0.13193, -0.61021, -0.54047, -0.56403)|(-0.36, 1.14, -2.89),(0.08391, -0.43473, -0.76351, -0.47013)|(-0.05, 1.48, -3.12),(0.09808, -0.10859, -0.03803, 0.98851)|(0.11, 1.47, -3.08),(-0.13203, 0.29221, 0.54877, -0.77203)|(0.17, 1.21, -3.00),(0.10288, 0.51158, 0.53510, -0.66435)|(0.15, 1.05, -2.79),(-0.09923, -0.63540, -0.43446, 0.63061)|
{54.55065}(-0.07, 0.97, -3.19),(0.00079, 0.10963, 0.00352, -0.99397)|(-0.08, 1.54, -3.10),(-0.10153, 0.05373, 0.00331, -0.99337)|(-0.07, 1.35, -3.15),(-0.12060, 0.05533, -0.01681, -0.99102)|(-0.08, 1.62, -3.09),(-0.06395, 0.00851, 0.03413, -0.99733)|(-0.19, 0.96, -3.21),(-0.06904, -0.30291, -0.06216, 0.94848)|(-0.27, 0.52, -3.17),(0.09232, 0.16210, -0.06732, 0.98014)|(-0.35, 0.10, -3.23),(-0.09397, 0.32670, -0.04885, 0.93918)|(0.06, 0.97, -3.16),(-0.09543, 0.07730, 0.01486, 0.99232)|(0.08, 0.53, -3.08),(0.11436, 0.26653, -0.03092, 0.95652)|(0.05, 0.13, -3.16),(-0.09466, 0.25050, -0.05550, -0.96188)|(-0.11, 1.48, -3.12),(-0.12587, 0.01749, -0.02992, -0.99144)|(-0.27, 1.47, -3.13),(0.05339, 0.06313, 0.43982, 0.89427)|(-0.44, 1.25, -3.11),(0.16268, -0.60223, -0.53346, -0.57120)|(-0.37, 1.14, -2.89),(0.07664, -0.40695, -0.79940, -0.43530)|(-0.05, 1.48, -3.11),(0.09904, -0.10838, -0.03842, 0.98842)|(0.11, 1.47, -3.08),(-0.13205, 0.29164, 0.54697, -0.77352)|(0.17, 1.21, -3.00),(0.10452, 0.50971, 0.53446, -0.66605)|(0.15, 1.05, -2.79),(-0.10422, -0.63436, -0.43419, 0.63103)|
{54.5673}(-0.07, 0.97, -3.19),(0.00043, -0.10954, -0.00341, 0.99398)|(-0.08, 1.54, -3.10),(0.10148, -0.05372, -0.00322, 0.99338)|(-0.07, 1.35, -3.15),(0.12105, -0.05530, 0.01685, 0.99096)|(-0.08, 1.62, -3.09),(0.06285, -0.00858, -0.03405, 0.99741)|(-0.19, 0.96, -3.21),(0.06922, 0.30335, 0.06218, -0.94833)|(-0.27, 0.52, -3.17),(-0.09224, -0.16212, 0.06728, -0.98014)|(-0.35, 0.10, -3.23),(0.09397, -0.32667, 0.04883, -0.93919)|(0.06, 0.97, -3.16),(0.09565, -0.07695, -0.01478, -0.99233)|(0.08, 0.53, -3.08),(-0.11426, -0.26641, 0.03090, -0.95657)|(0.05, 0.13, -3.16),(0.09465, -0.25063, 0.05551, 0.96184)|(-0.11, 1.48, -3.12),(0.12646, -0.01782, 0.03008, 0.99135)|(-0.27, 1.47, -3.13),(-0.04595, -0.05290, -0.44433, -0.89312)|(-0.44, 1.25, -3.11),(-0.18191, 0.59693, 0.52832, 0.57573)|(-0.37, 1.15, -2.88),(-0.07449, 0.39511, 0.81422, 0.41878)|(-0.05, 1.48, -3.11),(-0.09966, 0.10841, 0.03849, -0.98835)|(0.11, 1.47, -3.08),(0.13191, -0.29122, -0.54650, 0.77403)|(0.17, 1.21, -3.00),(-0.10586, -0.50873, -0.53405, 0.66692)|(0.15, 1.05, -2.79),(0.10688, 0.63374, 0.43387, -0.63143)|
{54.58397}(-0.07, 0.97, -3.19),(0.00152, -0.10952, -0.00335, 0.99398)|(-0.08, 1.54, -3.10),(0.10079, -0.05391, -0.00309, 0.99344)|(-0.07, 1.35, -3.15),(0.12140, -0.05545, 0.01686, 0.99091)|(-0.08, 1.62, -3.09),(0.06006, -0.00872, -0.03386, 0.99758)|(-0.19, 0.96, -3.21),(0.06934, 0.30365, 0.06219, -0.94822)|(-0.27, 0.52, -3.17),(-0.09216, -0.16218, 0.06723, -0.98014)|(-0.35, 0.10, -3.23),(0.09397, -0.32661, 0.04880, -0.93921)|(0.06, 0.97, -3.16),(0.09583, -0.07662, -0.01471, -0.99233)|(0.08, 0.53, -3.08),(-0.11411, -0.26623, 0.03087, -0.95663)|(0.05, 0.13, -3.16),(0.09466, -0.25081, 0.05551, 0.96180)|(-0.11, 1.48, -3.12),(0.12715, -0.01828, 0.03032, 0.99125)|(-0.27, 1.47, -3.13),(-0.03977, -0.04471, -0.44737, -0.89234)|(-0.44, 1.25, -3.11),(-0.19407, 0.59347, 0.52472, 0.57862)|(-0.37, 1.15, -2.88),(-0.07424, 0.38482, 0.82687, 0.40335)|(-0.05, 1.48, -3.11),(-0.10033, 0.10858, 0.03850, -0.98826)|(0.11, 1.47, -3.08),(0.13180, -0.29086, -0.54622, 0.77439)|(0.17, 1.21, -2.99),(-0.10746, -0.50772, -0.53350, 0.66787)|(0.15, 1.05, -2.79),(0.10952, 0.63307, 0.43347, -0.63193)|
{54.60064}(-0.07, 0.97, -3.19),(0.00377, -0.10957, -0.00326, 0.99397)|(-0.08, 1.54, -3.10),(0.09852, -0.05477, -0.00283, 0.99362)|(-0.07, 1.35, -3.15),(0.12161, -0.05618, 0.01682, 0.99084)|(-0.08, 1.62, -3.09),(0.05276, -0.00906, -0.03345, 0.99801)|(-0.19, 0.96, -3.21),(0.06974, 0.30392, 0.06217, -0.94811)|(-0.27, 0.52, -3.17),(-0.09198, -0.16243, 0.06713, -0.98013)|(-0.35, 0.10, -3.23),(0.09398, -0.32651, 0.04872, -0.93925)|(0.06, 0.97, -3.16),(0.09630, -0.07589, -0.01465, -0.99235)|(0.08, 0.53, -3.08),(-0.11382, -0.26595, 0.03078, -0.95675)|(0.05, 0.13, -3.16),(0.09465, -0.25110, 0.05553, 0.96172)|(-0.11, 1.48, -3.12),(0.12810, -0.01951, 0.03108, 0.99108)|(-0.27, 1.47, -3.13),(-0.02793, -0.02966, -0.45256, -0.89080)|(-0.43, 1.25, -3.12),(-0.22237, 0.58478, 0.51510, 0.58588)|(-0.38, 1.16, -2.88),(-0.08183, 0.36945, 0.84589, 0.37588)|(-0.05, 1.48, -3.11),(-0.10150, 0.10921, 0.03842, -0.98808)|(0.11, 1.47, -3.08),(0.13112, -0.28981, -0.54623, 0.77489)|(0.17, 1.21, -2.99),(-0.11115, -0.50562, -0.53238, 0.66975)|(0.15, 1.05, -2.79),(0.11418, 0.63156, 0.43293, -0.63298)|
